Address,Parcel ID,Contractor Name,Price,Primary Funding Source,Demolition Date,Commercial Building,Council_District,Neighborhood,Latitude,Longitude,Location
3719 Ellery,13010098-9,Salenbien Trucking & Excavating Inc.,24027.97,HHF,10/24/2018,No,5,McDougall-Hunt,42.36131,-83.025152,"location
(42.36131, -83.025152)"
13733 Dwyer,13012080.,Able Demolition,8031.52,HHF,05/12/2016,No,3,Davison,42.417776,-83.04092,"location
(42.417776, -83.04092)"
15844 Dexter,12010684.,Able Demolition,9189.85,HHF,09/06/2016,No,2,Pilgrim Village,42.408448,-83.136212,"location
(42.408448, -83.136212)"
15910 Dexter,12010695.,Able Demolition,14433.91,HHF,06/22/2016,No,2,Pilgrim Village,42.409353,-83.136248,"location
(42.409353, -83.136248)"
2468 Tuxedo,10003284.,Homrich,25059.38,HHF,12/21/2018,No,5,Dexter-Linwood,42.38468,-83.113678,"location
(42.38468, -83.113678)"
5759 Lawton,12006391.,Salenbien Trucking & Excavating Inc.,17075.00,HHF,07/27/2016,No,5,NW Goldberg,42.353849,-83.098797,"location
(42.353849, -83.098797)"
15516 Muirland,12011701.,Direct Construction Services,17464.75,HHF,08/12/2016,No,2,Pilgrim Village,42.406314,-83.13319,"location
(42.406314, -83.13319)"
15714 MUIRLAND,12011704.,Homrich,30985.00,HHF,01/09/2019,No,2,Pilgrim Village,42.406712,-83.133209,"location
(42.406712, -83.133209)"
17135 Fleming,09014923.,Salenbien Trucking & Excavating Inc.,13731.25,HHF,04/26/2017,No,3,Cadillac Heights,42.419047,-83.079541,"location
(42.419047, -83.079541)"
2996 Glynn Ct,12003037.,DMC Consultants,14876.75,HHF,03/17/2017,No,5,Dexter-Linwood,42.377395,-83.116987,"location
(42.377395, -83.116987)"
2947 Collingwood,12003146.,Able Demolition,18887.00,Non-HHF,07/20/2017,No,5,Dexter-Linwood,42.378824,-83.116921,"location
(42.378824, -83.116921)"
5321 Mcdougall,11002013.,DMC Consultants,13884.00,HHF,07/25/2017,No,5,Poletown East,42.369941,-83.037852,"location
(42.369941, -83.037852)"
4615 Mcdougall,11002072.,Salenbien Trucking & Excavating Inc.,37361.97,HHF,10/19/2018,No,5,McDougall-Hunt,42.364487,-83.03424,"location
(42.364487, -83.03424)"
5950 Marcus,13004997.,Able Demolition,14369.78,HHF,05/25/2017,No,5,Airport Sub,42.395726,-83.041384,"location
(42.395726, -83.041384)"
11710 Gable,13012263.,Rickman Enterprise Group,13790.00,HHF,06/25/2016,No,3,Buffalo Charles,42.410131,-83.041225,"location
(42.410131, -83.041225)"
13440 Gable,13012312.,Rickman Enterprise Group,11580.00,HHF,07/08/2016,No,3,Davison,42.416125,-83.041396,"location
(42.416125, -83.041396)"
2628 Pingree,10001910-20,"Adamo Group, Inc.",20701.00,HHF,07/20/2016,No,5,Jamison,42.368646,-83.10627,"location
(42.368646, -83.10627)"
3289 W Philadelphia,12001995.,"Adamo Group, Inc.",14881.00,HHF,07/26/2016,No,5,Jamison,42.365046,-83.112174,"location
(42.365046, -83.112174)"
2719 Blaine,10001978.,Rickman Enterprise Group,10700.00,HHF,03/16/2017,No,5,Jamison,42.368396,-83.107963,"location
(42.368396, -83.107963)"
2724 Blaine,10001989.,"Adamo Group, Inc.",9787.00,HHF,07/18/2016,No,5,Jamison,42.368763,-83.108332,"location
(42.368763, -83.108332)"
2700 Blaine,10001993.,"Adamo Group, Inc.",13141.00,HHF,07/18/2016,No,5,Jamison,42.368912,-83.107936,"location
(42.368912, -83.107936)"
15485 Belden,12012352.,DMC Consultants,21890.50,HHF,07/28/2016,No,2,Pilgrim Village,42.405848,-83.135685,"location
(42.405848, -83.135685)"
14800 Holmur,12012376.,Able Demolition,8744.08,HHF,06/15/2016,No,2,Dexter-Fenkell,42.398966,-83.136299,"location
(42.398966, -83.136299)"
2600 Joseph Campau,11002312.,Salenbien Trucking & Excavating Inc.,23818.97,HHF,10/16/2018,No,5,McDougall-Hunt,42.352056,-83.027707,"location
(42.352056, -83.027707)"
2722 Joseph Campau,11002322-3,Homrich,15700.00,HHF,08/01/2016,No,5,McDougall-Hunt,42.353037,-83.028346,"location
(42.353037, -83.028346)"
4169 Moran,13010348.,Salenbien Trucking & Excavating Inc.,40207.82,HHF,10/17/2018,No,5,McDougall-Hunt,42.363398,-83.028423,"location
(42.363398, -83.028423)"
11720 St Louis,13011162.,Rickman Enterprise Group,8860.00,HHF,06/25/2016,No,3,Buffalo Charles,42.410295,-83.038869,"location
(42.410295, -83.038869)"
3248 W Philadelphia,12002018.,"Adamo Group, Inc.",20054.00,HHF,07/26/2016,No,5,Jamison,42.365709,-83.111755,"location
(42.365709, -83.111755)"
2960 Virginia Park,12001856.,Salenbien Trucking & Excavating Inc.,9615.00,HHF,08/11/2016,No,5,Wildemere Park,42.36528,-83.10818,"location
(42.36528, -83.10818)"
3215 W Euclid,12001890.,Esso Wrecking Co.,12700.00,HHF,08/17/2016,No,5,Wildemere Park,42.364822,-83.110411,"location
(42.364822, -83.110411)"
2938 W Euclid,12001952.,Esso Wrecking Co.,13750.00,HHF,09/29/2016,No,5,Jamison,42.366117,-83.108335,"location
(42.366117, -83.108335)"
13446 St Aubin,09015591.,Rickman Enterprise Group,8600.00,HHF,06/13/2016,No,3,North Campau,42.411019,-83.076,"location
(42.411019, -83.076)"
4201 17th St,10006974.,Rickman Enterprise Group,13910.00,HHF,02/15/2017,No,6,Core City,42.342579,-83.087273,"location
(42.342579, -83.087273)"
14850 Wildemere,12005696.,DMC Consultants,16897.38,HHF,08/09/2016,No,2,Dexter-Fenkell,42.399759,-83.131579,"location
(42.399759, -83.131579)"
15856 Wildemere,12005781.,Able Demolition,17189.95,HHF,06/22/2016,No,2,Pilgrim Village,42.408691,-83.132315,"location
(42.408691, -83.132315)"
15727 Wildemere,12005932.,DMC Consultants,8398.00,HHF,07/28/2016,No,2,Pilgrim Village,42.406885,-83.132792,"location
(42.406885, -83.132792)"
2510 Gladstone,10002086.,Homrich,19230.00,HHF,06/06/2016,No,5,North LaSalle,42.371197,-83.106091,"location
(42.371197, -83.106091)"
15791 Holmur,12012503.,Salenbien Trucking & Excavating Inc.,20514.50,HHF,06/15/2017,No,2,Pilgrim Village,42.407693,-83.137726,"location
(42.407693, -83.137726)"
15739 Holmur,12012512.,Direct Construction Services,15459.25,HHF,08/12/2016,No,2,Pilgrim Village,42.406955,-83.137699,"location
(42.406955, -83.137699)"
15393 Holmur,12012538.,Able Demolition,13029.00,HHF,06/09/2016,No,2,Pilgrim Village,42.404438,-83.13718,"location
(42.404438, -83.13718)"
6161 Norwalk,13005307.,Able Demolition,31208.68,HHF,07/18/2017,No,3,Airport Sub,42.399892,-83.039623,"location
(42.399892, -83.039623)"
6211 Edwin,13005334.,Able Demolition,20286.00,HHF,06/07/2017,No,3,Airport Sub,42.400593,-83.039483,"location
(42.400593, -83.039483)"
2656 Northwestern,10001367.,"Adamo Group, Inc.",17851.00,HHF,07/27/2016,No,5,Wildemere Park,42.361984,-83.102363,"location
(42.361984, -83.102363)"
2696 Whitney,10001428.,Esso Wrecking Co.,11600.00,HHF,07/21/2016,No,5,Wildemere Park,42.363212,-83.104018,"location
(42.363212, -83.104018)"
12327 Mackay,09013500.,Rickman Enterprise Group,8760.00,HHF,06/04/2016,No,3,Campau/Banglatown,42.406969,-83.068085,"location
(42.406969, -83.068085)"
20026 Derby,09024695.,Gayanga Co,18179.00,Non-HHF,10/05/2018,No,3,Nolan,42.441357,-83.103435,"location
(42.441357, -83.103435)"
2521 Hazelwood,10002186.,Homrich,34760.00,HHF,06/13/2016,No,5,North LaSalle,42.371459,-83.106557,"location
(42.371459, -83.106557)"
15357 Holmur,12012547.,Able Demolition,8650.60,HHF,06/09/2016,No,2,Pilgrim Village,42.403694,-83.137152,"location
(42.403694, -83.137152)"
14765 Holmur,12012588.,Blue Star,19284.10,HHF,09/05/2018,No,2,Dexter-Fenkell,42.39843,-83.136933,"location
(42.39843, -83.136933)"
3713 Joseph Campau,11002774.,Rickman Enterprise Group,15370.00,HHF,06/24/2016,No,5,McDougall-Hunt,42.358408,-83.032586,"location
(42.358408, -83.032586)"
4809 Delta,13007022.,Homrich,9860.00,HHF,06/20/2016,No,3,Davison,42.417769,-83.053907,"location
(42.417769, -83.053907)"
3174 Garfield,13002401.,Homrich,16030.00,HHF,06/15/2016,No,5,McDougall-Hunt,42.364654,-83.032219,"location
(42.364654, -83.032219)"
17572 Dequindre,09016289.,Salenbien Trucking & Excavating Inc.,16425.00,HHF,04/26/2017,No,3,Cadillac Heights,42.423098,-83.082129,"location
(42.423098, -83.082129)"
4534 Roosevelt,12010125.,Blue Star,19910.90,HHF,08/22/2018,No,6,Chadsey Condon,42.34208,-83.100819,"location
(42.34208, -83.100819)"
5246 Roosevelt,12010168-9,Salenbien Trucking & Excavating Inc.,7984.00,HHF,06/07/2016,No,6,Chadsey Condon,42.34695,-83.103927,"location
(42.34695, -83.103927)"
19717 Andover,09023736.,Gayanga Co,21240.00,Non-HHF,10/12/2018,No,3,Nolan,42.438905,-83.099632,"location
(42.438905, -83.099632)"
14039 Orleans,09018257.,Rickman Enterprise Group,17972.00,Non-HHF,12/04/2018,No,3,North Campau,42.413043,-83.081292,"location
(42.413043, -83.081292)"
12420 Arlington,09013531.,Rickman Enterprise Group,16070.00,HHF,06/04/2016,No,3,Campau/Banglatown,42.40683,-83.068467,"location
(42.40683, -83.068467)"
15918 Quincy,12012713.,Able Demolition,10504.00,HHF,06/23/2016,No,2,Pilgrim Village,42.409402,-83.138215,"location
(42.409402, -83.138215)"
6263 Evaline,13005359-64,Homrich,12360.00,HHF,06/27/2016,No,3,Airport Sub,42.401389,-83.038355,"location
(42.401389, -83.038355)"
3357 Aaron St,13002555.,Homrich,16328.75,HHF,08/19/2016,No,5,McDougall-Hunt,42.366809,-83.032118,"location
(42.366809, -83.032118)"
3388 E Hancock,13002598.,Homrich,17400.00,HHF,07/21/2016,No,5,McDougall-Hunt,42.367325,-83.03176,"location
(42.367325, -83.03176)"
3170 E Hancock,13002613.,Homrich,12428.75,HHF,08/18/2016,No,5,McDougall-Hunt,42.366718,-83.033712,"location
(42.366718, -83.033712)"
14097 Dequindre,09016982.,Able Demolition,12219.49,HHF,05/19/2017,No,3,North Campau,42.41411,-83.080906,"location
(42.41411, -83.080906)"
13585 Dequindre,09017003.,Able Demolition,21096.38,HHF,07/26/2017,No,3,North Campau,42.411826,-83.07937,"location
(42.411826, -83.07937)"
5544 Mcdougall,13010940.,DMC Consultants,15901.00,HHF,06/22/2017,No,5,Poletown East,42.37238,-83.038723,"location
(42.37238, -83.038723)"
8724 Dexter,12010425.,Homrich,19860.00,HHF,06/13/2016,No,5,Jamison,42.366596,-83.114754,"location
(42.366596, -83.114754)"
19414 St Aubin,09015821.,DMC Consultants,21940.00,HHF,12/28/2018,No,3,Nolan,42.437046,-83.081425,"location
(42.437046, -83.081425)"
17254 Lumpkin,09015093.,Gayanga Co,14346.00,Non-HHF,08/22/2018,No,3,Cadillac Heights,42.420689,-83.080043,"location
(42.420689, -83.080043)"
5032 Tillman,12007378-9,Salenbien Trucking & Excavating Inc.,8860.80,HHF,05/18/2016,No,6,Chadsey Condon,42.346563,-83.098165,"location
(42.346563, -83.098165)"
5056 Tillman,12007383.,ABC Demolition,11800.00,HHF,06/07/2016,No,6,Chadsey Condon,42.346864,-83.098346,"location
(42.346864, -83.098346)"
5060 Tillman,12007384.,ABC Demolition,10100.00,HHF,05/12/2016,No,6,Chadsey Condon,42.346941,-83.098395,"location
(42.346941, -83.098395)"
14916 Petoskey,12012875.,Homrich,9900.00,HHF,06/29/2016,No,2,Dexter-Fenkell,42.40045,-83.138694,"location
(42.40045, -83.138694)"
15841 Petoskey,12012989.,Homrich,7900.00,HHF,06/27/2016,No,2,Pilgrim Village,42.4083,-83.139715,"location
(42.4083, -83.139715)"
5314 25th St,12009370-1,Blue Star,14538.00,HHF,08/27/2018,No,6,Chadsey Condon,42.348024,-83.103504,"location
(42.348024, -83.103504)"
5265 25th St,12009430.,Homrich,9200.00,HHF,05/24/2016,No,6,Chadsey Condon,42.347292,-83.103644,"location
(42.347292, -83.103644)"
5217 25th St,12009438.,ABC Demolition,7200.00,HHF,06/06/2016,No,6,Chadsey Condon,42.346693,-83.103276,"location
(42.346693, -83.103276)"
4845 Tillman,12007478.,Den-Man Contractors,15500.00,Non-HHF,01/18/2018,No,6,Chadsey Condon,42.34516,-83.098109,"location
(42.34516, -83.098109)"
4457 Tillman,12007497.,Salenbien Trucking & Excavating Inc.,6816.00,HHF,05/18/2016,No,6,Chadsey Condon,42.342332,-83.096416,"location
(42.342332, -83.096416)"
4474 16th St,10006087.,ABC Demolition,19680.00,HHF,05/13/2016,No,6,Core City,42.345549,-83.086829,"location
(42.345549, -83.086829)"
18014 Goddard,09014016.,"Adamo Group, Inc.",12650.00,Non-HHF,02/09/2017,No,3,Northeast Central District,42.426036,-83.077681,"location
(42.426036, -83.077681)"
5156 Tillman,12007395.,ABC Demolition,15000.00,HHF,06/07/2016,No,6,Chadsey Condon,42.347937,-83.098975,"location
(42.347937, -83.098975)"
14817 Petoskey,12013075.,Rickman Enterprise Group,21520.00,HHF,06/04/2016,No,2,Dexter-Fenkell,42.399093,-83.13931,"location
(42.399093, -83.13931)"
3175 E Vernor,13000769.,Homrich,16828.75,HHF,08/09/2016,No,5,McDougall-Hunt,42.352725,-83.024329,"location
(42.352725, -83.024329)"
3163 Hendricks,13000867.,Homrich,16760.00,HHF,06/15/2016,No,5,McDougall-Hunt,42.353329,-83.024976,"location
(42.353329, -83.024976)"
3665 Hendricks,13000904.,Homrich,15200.00,HHF,08/15/2016,No,5,McDougall-Hunt,42.355364,-83.019388,"location
(42.355364, -83.019388)"
3313 Tillman,12007563.,Salenbien Trucking & Excavating Inc.,7001.20,HHF,05/19/2016,No,6,Chadsey Condon,42.334263,-83.091561,"location
(42.334263, -83.091561)"
6177 16th St,10006235.,DMC Consultants,19056.13,HHF,10/17/2017,No,5,NW Goldberg,42.359336,-83.096111,"location
(42.359336, -83.096111)"
2449 W Forest,10000457.,Smalley,7800.00,HHF,05/08/2018,No,6,Core City,42.345468,-83.088225,"location
(42.345468, -83.088225)"
2714 Pingree,10001898.,Homrich,20997.37,HHF,01/08/2019,No,5,Jamison,42.368127,-83.107657,"location
(42.368127, -83.107657)"
15863 Parkside,12011531.,Blue Star,22819.00,HHF,10/11/2018,No,2,Pilgrim Village,42.408777,-83.131886,"location
(42.408777, -83.131886)"
3357 Charlevoix,13001049.,DMC Consultants,23458.00,HHF,08/07/2017,No,5,McDougall-Hunt,42.355524,-83.023636,"location
(42.355524, -83.023636)"
3395 Arndt,13001164.,Salenbien Trucking & Excavating Inc.,13313.92,HHF,04/26/2016,No,5,McDougall-Hunt,42.356444,-83.023456,"location
(42.356444, -83.023456)"
3636 Benson,13001205.,Able Demolition,17776.00,Non-HHF,09/27/2017,No,5,McDougall-Hunt,42.357552,-83.021473,"location
(42.357552, -83.021473)"
3639 Benson,13001277.,Homrich,14200.00,HHF,07/25/2016,No,5,McDougall-Hunt,42.357957,-83.021651,"location
(42.357957, -83.021651)"
6041 Casmere,13005944.,Den-Man Contractors,13430.00,Non-HHF,05/03/2018,No,3,Buffalo Charles,42.408758,-83.040649,"location
(42.408758, -83.040649)"
4770 23rd St,12008141.,Gayanga Co,13725.00,Non-HHF,02/21/2018,No,6,Chadsey Condon,42.343763,-83.098026,"location
(42.343763, -83.098026)"
3962 17th St,10006701.,DMC Consultants,11457.50,HHF,08/08/2016,No,6,Core City,42.342059,-83.086128,"location
(42.342059, -83.086128)"
15151 Chatham,22117202-3,Blue Star,10200.00,HHF,07/07/2016,No,1,Brightmoor,42.399745,-83.2634,"location
(42.399745, -83.2634)"
8287 Braile,22106022.,Rickman Enterprise Group,13090.00,HHF,06/21/2016,No,7,Warrendale,42.353223,-83.243443,"location
(42.353223, -83.243443)"
8112 Pierson,22106167.,Salenbien Trucking & Excavating Inc.,18847.83,HHF,09/20/2018,No,7,Warrendale,42.351852,-83.243885,"location
(42.351852, -83.243885)"
8222 Pierson,22106171.,Salenbien Trucking & Excavating Inc.,19235.33,HHF,09/24/2018,No,7,Warrendale,42.352336,-83.243902,"location
(42.352336, -83.243902)"
8908 Pierson,22106227.,Blue Star,16900.00,HHF,08/07/2017,No,7,Franklin Park,42.359039,-83.244102,"location
(42.359039, -83.244102)"
11740 Pierson,22106319.009,DMC Consultants,11540.00,HHF,08/17/2016,No,7,Weatherby,42.373502,-83.244613,"location
(42.373502, -83.244613)"
12203 Heyden,22099847.,Blue Star,15001.00,HHF,10/31/2018,No,7,Weatherby,42.376484,-83.239271,"location
(42.376484, -83.239271)"
9269 Heyden,22099900.,Rickman Enterprise Group,13190.00,HHF,06/21/2016,No,7,Franklin Park,42.362587,-83.238784,"location
(42.362587, -83.238784)"
8497 Heyden,22099945.012,Salenbien Trucking & Excavating Inc.,18783.83,HHF,09/07/2018,No,7,Warrendale,42.355306,-83.238646,"location
(42.355306, -83.238646)"
13537 Vaughan,22098405.,Salenbien Trucking & Excavating Inc.,12095.87,HHF,05/22/2018,No,1,Brightmoor,42.384501,-83.23812,"location
(42.384501, -83.23812)"
14356 Rockdale,22114127.,Leadhead Construction,11138.00,Non-HHF,01/26/2017,No,1,Brightmoor,42.391547,-83.25749,"location
(42.391547, -83.25749)"
14526 Rockdale,22114139.,Salenbien Trucking & Excavating Inc.,10052.50,HHF,03/21/2017,No,1,Brightmoor,42.393568,-83.257545,"location
(42.393568, -83.257545)"
14582 Rockdale,22114147.,Leadhead Construction,10130.00,HHF,09/02/2016,No,1,Brightmoor,42.394337,-83.257575,"location
(42.394337, -83.257575)"
13564 Pierson,22106369-76,Salenbien Trucking & Excavating Inc.,11700.00,HHF,03/24/2017,No,1,Brightmoor,42.384763,-83.245035,"location
(42.384763, -83.245035)"
5027 Lakewood,21054779-82,Den-Man Contractors,95020.00,Non-HHF,12/26/2017,Yes,4,Chandler Park,42.395439,-82.96088,"location
(42.395439, -82.96088)"
15024 Rockdale,22114182.,Homrich,12133.00,HHF,10/01/2018,No,1,Brightmoor,42.397998,-83.257679,"location
(42.397998, -83.257679)"
15045 Chatham,22117218.,Leadhead Construction,15170.00,HHF,08/16/2016,No,1,Brightmoor,42.398261,-83.263343,"location
(42.398261, -83.263343)"
15039 Chatham,22117219.,Leadhead Construction,9770.00,HHF,08/16/2016,No,1,Brightmoor,42.398165,-83.26334,"location
(42.398165, -83.26334)"
14931 Chatham,22117227.,Blue Star,9400.00,HHF,07/06/2016,No,1,Brightmoor,42.397263,-83.263312,"location
(42.397263, -83.263312)"
8509 Fielding,22103420.,Homrich,8700.00,HHF,08/02/2016,No,7,Warrendale,42.355389,-83.241093,"location
(42.355389, -83.241093)"
14205 Dolphin,22115077.,Leadhead Construction,9410.00,HHF,07/25/2016,No,1,Brightmoor,42.389769,-83.259298,"location
(42.389769, -83.259298)"
14165 Dolphin,22115083.,Salenbien Trucking & Excavating Inc.,9501.25,HHF,03/24/2017,No,1,Brightmoor,42.389218,-83.25928,"location
(42.389218, -83.25928)"
17216 Beaverland,22118454.,Homrich,7500.00,HHF,08/02/2016,No,1,Oak Grove,42.416432,-83.266376,"location
(42.416432, -83.266376)"
17555 Trinity,22108692.,"Adamo Group, Inc.",10560.00,HHF,06/22/2016,No,1,Holcomb Community,42.41977,-83.249919,"location
(42.41977, -83.249919)"
17283 Trinity,22108710-1,"Adamo Group, Inc.",12384.00,HHF,06/20/2016,No,1,Holcomb Community,42.417464,-83.24961,"location
(42.417464, -83.24961)"
8027 Stout,22102118.,Rickman Enterprise Group,14581.61,HHF,01/10/2019,No,7,Warrendale,42.35076,-83.239706,"location
(42.35076, -83.239706)"
14124 Kentfield,22100094.,Able Demolition,20523.34,HHF,08/15/2018,No,1,Brightmoor,42.389018,-83.239786,"location
(42.389018, -83.239786)"
14856 Dacosta,22115585-6,Leadhead Construction,10610.00,HHF,08/09/2016,No,1,Brightmoor,42.396237,-83.260031,"location
(42.396237, -83.260031)"
16701 Beaverland,22118564.,Den-Man Contractors,14130.00,HHF,08/24/2018,No,1,Riverdale,42.41131,-83.266278,"location
(42.41131, -83.266278)"
15483 Beaverland,22118624.,Homrich,15994.66,HHF,10/04/2018,No,1,Brightmoor,42.403257,-83.265953,"location
(42.403257, -83.265953)"
8292 Heyden,22098865.,Rickman Enterprise Group,14310.00,HHF,06/21/2016,No,7,Warrendale,42.353425,-83.237859,"location
(42.353425, -83.237859)"
15368 West Parkway,22119208.,Den-Man Contractors,12944.00,HHF,08/31/2018,No,1,Brightmoor,42.401737,-83.266386,"location
(42.401737, -83.266386)"
12066 Dexter,12010516.,DMC Consultants,94150.00,Non-HHF,04/12/2017,Yes,5,Dexter-Linwood,42.381837,-83.125098,"location
(42.381837, -83.125098)"
15779 Chapel,22111647.,Homrich,15858.66,HHF,09/17/2018,No,1,Brightmoor,42.405676,-83.253747,"location
(42.405676, -83.253747)"
14193 Blackstone,22109462-4,Blue Star,14560.00,HHF,09/21/2018,No,1,Brightmoor,42.389755,-83.249267,"location
(42.389755, -83.249267)"
15895 Fielding,22103059.,"Adamo Group, Inc.",8752.00,HHF,06/21/2016,No,1,Brightmoor,42.407343,-83.24323,"location
(42.407343, -83.24323)"
14871 Fielding,22103142.,Blue Star,10200.00,HHF,07/05/2016,No,1,Brightmoor,42.396739,-83.242817,"location
(42.396739, -83.242817)"
3511 W Jefferson,12000010.,Blue Star,84000.00,Non-HHF,05/01/2017,Yes,6,West Side Industrial,42.314123,-83.079927,"location
(42.314123, -83.079927)"
16526 James Couzens,16038810.,Homrich,20672.00,Non-HHF,07/10/2018,Yes,2,Fitzgerald/Marygrove,42.412428,-83.167395,"location
(42.412428, -83.167395)"
11745 Pierson,22107119.020,Blue Star,17947.00,HHF,11/05/2018,No,7,Weatherby,42.373493,-83.245332,"location
(42.373493, -83.245332)"
9041 Pierson,22107206.,Blue Star,22748.00,HHF,11/06/2018,No,7,Franklin Park,42.359792,-83.244853,"location
(42.359792, -83.244853)"
15773 Chapel,22111648.,Den-Man Contractors,13193.00,HHF,08/24/2018,No,1,Brightmoor,42.405586,-83.253743,"location
(42.405586, -83.253743)"
7600 Stout,22100955.,Able Demolition,16976.80,HHF,07/31/2018,No,7,Warrendale,42.346888,-83.238835,"location
(42.346888, -83.238835)"
14100 Stout,22101171.,Able Demolition,12549.00,HHF,08/09/2018,No,1,Brightmoor,42.388697,-83.240814,"location
(42.388697, -83.240814)"
14118 Dolphin,22114707.,Leadhead Construction,9650.00,HHF,07/28/2016,No,1,Brightmoor,42.388596,-83.258589,"location
(42.388596, -83.258589)"
4668 Joseph Campau,11002420.002L,Rickman Enterprise Group,18640.00,Non-HHF,03/01/2017,Yes,5,McDougall-Hunt,42.364643,-83.036083,"location
(42.364643, -83.036083)"
15368 Virgil,22121024.,Gayanga Co,9900.00,Non-HHF,01/19/2018,No,1,Brightmoor,42.401572,-83.270931,"location
(42.401572, -83.270931)"
14640 Fielding,22102531.,Blue Star,9500.00,HHF,07/01/2016,No,1,Brightmoor,42.395406,-83.242179,"location
(42.395406, -83.242179)"
